<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,5,20230309,211000,151.035,151.16,150.88,151.03,548282,0
AAPL.US,5,20230309,211500,151.035,151.05,150.57,150.5764,630172,0
AAPL.US,5,20230309,212000,150.585,150.82,150.225,150.5213,763689,0
AAPL.US,5,20230309,212500,150.53,150.89,150.43,150.44,533641,0
AAPL.US,5,20230309,213000,150.4301,150.97,150.28,150.72,819361,0
AAPL.US,5,20230309,213500,150.73,150.88,150.39,150.83,704027,0
AAPL.US,5,20230309,214000,150.83,150.995,150.7059,150.82,572369,0
AAPL.US,5,20230309,214500,150.822,151,150.45,150.93,851718,0
AAPL.US,5,20230309,215000,150.92,151.1799,150.72,151.0351,1092780,0
AAPL.US,5,20230309,215500,151.03,151.15,150.51,150.59,7374572,0
AAPL.US,5,20230310,153000,150.21,150.51,149.55,149.895,1965922,0
AAPL.US,5,20230310,153500,149.885,150,149.56,149.66,650728,0
AAPL.US,5,20230310,154000,149.66,149.79,149.22,149.27,844052,0
AAPL.US,5,20230310,160500,150.17,150.49,150.13,150.34,506786,0
AAPL.US,5,20230310,161000,150.3312,150.4385,149.895,149.8957,716118,0
AAPL.US,5,20230310,161500,149.8999,150,149.53,149.66,781047,0
AAPL.US,5,20230310,162000,149.65,149.69,149.6,149.645,22760,0
AAPL.US,5,20230310,165000,149.49,149.75,149.21,149.7,415466,0
AAPL.US,5,20230310,165500,149.69,150.5199,149.69,150.44,881105,0
AAPL.US,5,20230310,170000,150.435,150.46,149.95,150.08,536989,0
AAPL.US,5,20230310,170500,150.0751,150.36,150.0316,150.29,369921,0
AAPL.US,5,20230310,171000,150.2888,150.62,149.97,150,627160,0
AAPL.US,5,20230310,171500,149.99,150.07,149.7713,150.01,478349,0
AAPL.US,5,20230310,172000,150.005,150.4636,149.97,150.11,594332,0
AAPL.US,5,20230310,172500,150.1,150.53,150.01,150.44,792762,0
AAPL.US,5,20230310,173000,150.44,150.91,150.39,150.8299,613996,0
AAPL.US,5,20230310,173500,150.8239,150.94,150.49,150.708,665095,0
AAPL.US,5,20230310,174000,150.7,150.767,150.32,150.3999,428360,0
AAPL.US,5,20230310,174500,150.42,150.4811,149.87,150.13,759919,0
AAPL.US,5,20230310,175000,150.12,150.18,149.8875,150.04,357048,0
AAPL.US,5,20230310,175500,150.03,150.1,149.75,149.85,403828,0
AAPL.US,5,20230310,180000,149.86,150.05,149.78,149.8,284097,0
AAPL.US,5,20230310,180500,149.82,149.95,149.18,149.2,683696,0
AAPL.US,5,20230310,181000,149.2,149.31,149.04,149.15,521733,0
AAPL.US,5,20230310,181500,149.14,149.355,149.13,149.24,337709,0
AAPL.US,5,20230310,182000,149.23,149.41,149.16,149.31,263378,0
AAPL.US,5,20230310,182500,149.2854,149.43,149.18,149.42,279039,0
AAPL.US,5,20230310,183000,149.42,150,149.28,149.785,572288,0
AAPL.US,5,20230310,183500,149.78,149.98,149.57,149.8938,384064,0
AAPL.US,5,20230310,184000,149.89,149.93,149.44,149.66,424724,0
AAPL.US,5,20230310,184500,149.65,149.72,149.4201,149.4201,248194,0
AAPL.US,5,20230310,185000,149.434,149.52,149.18,149.25,303762,0
AAPL.US,5,20230310,185500,149.24,149.2693,149.0301,149.1697,384521,0
AAPL.US,5,20230310,190000,149.17,149.4,149.15,149.18,336843,0
AAPL.US,5,20230310,190500,149.17,149.28,149.08,149.2156,312590,0
AAPL.US,5,20230310,191000,149.21,149.3,149.11,149.15,333070,0
AAPL.US,5,20230310,191500,149.13,149.14,148.86,148.91,642086,0
AAPL.US,5,20230310,192000,148.91,148.99,148.53,148.5599,664260,0
AAPL.US,5,20230310,192500,148.545,148.57,148.19,148.4,724491,0
AAPL.US,5,20230310,193000,148.4,148.42,148.165,148.19,460836,0
AAPL.US,5,20230310,193500,148.19,148.3262,148.111,148.1906,489822,0
AAPL.US,5,20230310,194000,148.2,148.2584,147.87,148,647626,0
AAPL.US,5,20230310,194500,147.9942,148.075,147.89,147.95,593515,0
AAPL.US,5,20230310,195000,147.96,148.24,147.85,148.205,706000,0
AAPL.US,5,20230310,195500,148.2,148.26,148.04,148.1999,490361,0
AAPL.US,5,20230310,200000,148.2,148.82,148.17,148.75,780606,0
AAPL.US,5,20230310,200500,148.72,148.81,148.39,148.76,634089,0
AAPL.US,5,20230310,201000,148.75,148.84,148.425,148.45,553686,0
AAPL.US,5,20230310,201500,148.435,148.5,148.1,148.4206,478461,0
AAPL.US,5,20230310,202000,148.413,148.51,147.9,147.97,421552,0
AAPL.US,5,20230310,202500,147.97,148.05,147.84,147.93,421460,0
AAPL.US,5,20230310,203000,147.92,148.36,147.92,148.17,505373,0
AAPL.US,5,20230310,203500,148.16,148.55,148.11,148.47,601910,0
AAPL.US,5,20230310,204000,148.46,148.76,148.19,148.21,600991,0
AAPL.US,5,20230310,204500,148.22,148.87,148.2,148.82,643452,0
AAPL.US,5,20230310,205000,148.8201,148.84,148.48,148.785,481412,0
AAPL.US,5,20230310,205500,148.79,149,148.42,148.68,736753,0
AAPL.US,5,20230310,210000,148.67,148.76,148.29,148.47,565176,0
AAPL.US,5,20230310,210500,148.47,148.53,148.1,148.5,823875,0
AAPL.US,5,20230310,211000,148.495,148.77,148.23,148.35,604896,0
AAPL.US,5,20230310,211500,148.35,148.64,147.99,148.02,594086,0
AAPL.US,5,20230310,212000,148.02,148.24,147.92,148.24,658051,0
AAPL.US,5,20230310,212500,148.24,148.54,148.14,148.39,663718,0
AAPL.US,5,20230310,213000,148.39,148.44,148.09,148.125,592214,0
AAPL.US,5,20230310,213500,148.13,148.18,147.82,147.825,729256,0
AAPL.US,5,20230310,214000,147.83,147.87,147.62,147.77,839271,0
AAPL.US,5,20230310,214500,147.76,147.795,147.6096,147.692,743244,0
AAPL.US,5,20230310,215000,147.7,148.32,147.64,148.2463,1376965,0
AAPL.US,5,20230310,215500,148.23,148.66,148.165,148.5,8880551,0
AAPL.US,5,20230313,143000,147.805,150.1,147.7,149.16,2472687,0
AAPL.US,5,20230313,143500,149.18,149.23,148.121,148.68,1245726,0
AAPL.US,5,20230313,144000,148.69,149.01,148.42,148.75,1046039,0
AAPL.US,5,20230313,144500,148.75,150.3,148.561,150.1,1554025,0
AAPL.US,5,20230313,145000,150.09,150.58,149.93,150.47,1203439,0
AAPL.US,5,20230313,145500,150.45,151.14,150.28,150.74,1268183,0
AAPL.US,5,20230313,150000,150.72,151.09,150.4,150.8,994150,0
AAPL.US,5,20230313,150500,150.8038,151.47,150.27,151.1201,1292039,0
AAPL.US,5,20230313,151000,151.1351,151.28,150.57,150.88,1182591,0
AAPL.US,5,20230313,151500,150.87,151.02,150.3151,150.6,1193361,0
AAPL.US,5,20230313,152000,150.57,151.255,150.42,150.87,933448,0
AAPL.US,5,20230313,152500,150.87,151.18,150.66,150.85,838305,0
AAPL.US,5,20230313,153000,150.87,151.87,150.66,151.58,1386100,0
AAPL.US,5,20230313,153500,151.575,151.66,150.92,151.2601,816618,0
AAPL.US,5,20230313,154000,151.28,151.3643,150.54,150.99,950706,0
AAPL.US,5,20230313,154500,150.97,151.1953,150.7,151.01,818175,0
AAPL.US,5,20230313,155000,151.01,151.08,150.19,150.67,1029618,0
AAPL.US,5,20230313,155500,150.68,151.75,150.61,151.5611,1096992,0
AAPL.US,5,20230313,160000,151.565,152.16,151.3401,151.7499,1174227,0
AAPL.US,5,20230313,160500,151.77,152.15,151.66,151.91,994876,0
AAPL.US,5,20230313,161000,151.9,152.55,151.85,152.0754,1115707,0
AAPL.US,5,20230313,161500,152.09,152.66,152.06,152.33,929505,0
AAPL.US,5,20230313,162000,152.35,152.425,151.61,151.97,877574,0
AAPL.US,5,20230313,162500,151.99,152.64,151.95,152.56,1009640,0
AAPL.US,5,20230313,163000,152.56,152.68,152.26,152.4556,747798,0
AAPL.US,5,20230313,163500,152.46,152.64,152.27,152.44,837029,0
AAPL.US,5,20230313,164000,152.45,152.92,152.42,152.6741,884116,0
AAPL.US,5,20230313,164500,152.66,153.14,152.51,153.08,978590,0
AAPL.US,5,20230313,165000,153.08,153.12,152.33,152.33,813319,0
AAPL.US,5,20230313,165500,152.3344,152.72,152.23,152.61,750567,0
AAPL.US,5,20230313,170000,152.61,153.1,152.05,152.23,943955,0
AAPL.US,5,20230313,170500,152.24,152.75,152.16,152.7,711350,0
AAPL.US,5,20230313,171000,152.71,152.82,152.2,152.48,633948,0
AAPL.US,5,20230313,171500,152.46,152.78,152.21,152.3,473521,0
AAPL.US,5,20230313,172000,152.29,152.49,152.01,152.09,637077,0
AAPL.US,5,20230313,172500,152.09,152.36,151.98,152.24,669604,0
AAPL.US,5,20230313,173000,152.23,152.36,151.69,151.77,601846,0
AAPL.US,5,20230313,173500,151.77,152.38,151.75,152.1299,566042,0
AAPL.US,5,20230313,174000,152.13,152.5846,152.08,152.29,581329,0
AAPL.US,5,20230313,174500,152.29,152.5,151.47,151.68,630936,0
AAPL.US,5,20230313,175000,151.67,152.05,151.56,151.875,544767,0
AAPL.US,5,20230313,175500,151.89,152.02,151.55,151.8,441178,0
AAPL.US,5,20230313,180000,151.8,151.86,151.19,151.44,623148,0
AAPL.US,5,20230313,180500,151.45,151.57,151.05,151.55,553973,0
AAPL.US,5,20230313,181000,151.55,151.72,151.38,151.5974,562245,0
AAPL.US,5,20230313,181500,151.595,151.9,151.4,151.53,555949,0
AAPL.US,5,20230313,182000,151.52,151.575,151.09,151.09,449945,0
AAPL.US,5,20230313,182500,151.08,151.3571,150.99,151.24,584608,0
AAPL.US,5,20230313,183000,151.23,151.35,150.8964,150.95,462513,0
AAPL.US,5,20230313,183500,150.95,151.93,150.88,151.6912,844056,0
AAPL.US,5,20230313,184000,151.7,151.84,151.51,151.79,438583,0
AAPL.US,5,20230313,184500,151.77,151.86,151.53,151.6146,363401,0
AAPL.US,5,20230313,185000,151.61,151.87,151.54,151.61,412976,0
AAPL.US,5,20230313,185500,151.62,152.04,151.59,151.9044,454208,0
AAPL.US,5,20230313,190000,151.92,152.37,151.85,152.08,551133,0
AAPL.US,5,20230313,190500,152.08,152.15,151.85,151.9,406697,0
AAPL.US,5,20230313,191000,151.89,152.18,151.76,152.03,610037,0
AAPL.US,5,20230313,191500,152.04,152.4,152.0216,152.08,610728,0
AAPL.US,5,20230313,192000,152.07,152.39,151.94,152.38,538974,0
AAPL.US,5,20230313,192500,152.38,152.54,152.05,152.23,542568,0
AAPL.US,5,20230313,193000,152.22,152.7,152.21,152.53,564081,0
AAPL.US,5,20230313,193500,152.53,152.53,151.89,152.06,670396,0
AAPL.US,5,20230313,194000,152.06,152.37,151.91,152.1669,594222,0
AAPL.US,5,20230313,194500,152.1719,152.18,151.73,152.05,549180,0
AAPL.US,5,20230313,195000,152.04,152.17,151.8701,152.17,411124,0
AAPL.US,5,20230313,195500,152.1601,152.25,152.01,152.115,413651,0
AAPL.US,5,20230313,200000,152.1144,152.35,151.67,151.69,490403,0
AAPL.US,5,20230313,200500,151.676,152.21,151.61,151.8695,640062,0
AAPL.US,5,20230313,201000,151.87,152.31,151.85,152.145,635447,0
AAPL.US,5,20230313,201500,152.14,152.26,151.66,151.78,563357,0
AAPL.US,5,20230313,202000,151.78,151.81,151.18,151.258,712034,0
AAPL.US,5,20230313,202500,151.26,151.3,150.82,151.01,948118,0
AAPL.US,5,20230313,203000,151.03,151.36,150.9801,151.25,765883,0
AAPL.US,5,20230313,203500,151.24,151.5,151.12,151.45,669530,0
AAPL.US,5,20230313,204000,151.45,151.62,151.03,151.235,830431,0
AAPL.US,5,20230313,204500,151.25,151.3595,150.96,151.03,796815,0
AAPL.US,5,20230313,205000,151.03,151.03,150.53,150.72,1360825,0
AAPL.US,5,20230313,205500,150.72,150.92,150.35,150.47,7658953,0
AAPL.US,5,20230314,143000,151.28,152.02,151.18,151.75,2313028,0
AAPL.US,5,20230314,143500,151.78,152.41,151.75,152.3949,1065917,0
AAPL.US,5,20230314,144000,152.39,152.79,152.2386,152.53,1028172,0
AAPL.US,5,20230314,144500,152.54,152.79,152.31,152.465,870875,0
AAPL.US,5,20230314,145000,152.47,152.55,152.16,152.23,626963,0
AAPL.US,5,20230314,145500,152.22,152.68,152.03,152.5399,769684,0
AAPL.US,5,20230314,150000,152.52,152.92,152.37,152.8731,724922,0
AAPL.US,5,20230314,150500,152.86,153.03,152.66,152.76,798342,0
AAPL.US,5,20230314,151000,152.7491,152.7699,152.43,152.677,546487,0
AAPL.US,5,20230314,151500,152.68,152.68,152.188,152.3,541910,0
AAPL.US,5,20230314,152000,152.31,152.78,152.25,152.71,543959,0
AAPL.US,5,20230314,152500,152.7199,152.8,152.6,152.77,478192,0
AAPL.US,5,20230314,153000,152.77,153.02,152.72,152.93,715066,0
AAPL.US,5,20230314,153500,152.9298,153.0888,152.77,153.04,582598,0
AAPL.US,5,20230314,154000,153.04,153.08,152.825,152.9,404180,0
AAPL.US,5,20230314,154500,152.89,153.2,152.82,153.1736,531580,0
AAPL.US,5,20230314,155000,153.1701,153.188,152.985,152.99,428895,0
AAPL.US,5,20230314,155500,152.98,153.02,152.61,152.65,533286,0
AAPL.US,5,20230314,160000,152.64,152.96,152.62,152.83,474844,0
AAPL.US,5,20230314,160500,152.82,153.15,152.78,153.11,402710,0
AAPL.US,5,20230314,161000,153.11,153.32,153.09,153.24,402111,0
AAPL.US,5,20230314,161500,153.2378,153.31,153.126,153.225,340517,0
AAPL.US,5,20230314,162000,153.22,153.265,153.0553,153.15,410477,0
AAPL.US,5,20230314,162500,153.15,153.1899,153.01,153.07,399511,0
AAPL.US,5,20230314,163000,153.06,153.145,152.945,152.9565,431264,0
AAPL.US,5,20230314,163500,152.96,153.38,152.9437,153.37,583418,0
AAPL.US,5,20230314,164000,153.37,153.4,153.04,153.11,432329,0
AAPL.US,5,20230314,164500,153.11,153.14,152.755,152.81,518319,0
AAPL.US,5,20230314,165000,152.81,153,152.795,152.86,367283,0
AAPL.US,5,20230314,165500,152.8616,152.87,152.6601,152.68,397513,0
AAPL.US,5,20230314,170000,152.675,152.7579,152.61,152.62,466931,0
AAPL.US,5,20230314,170500,152.62,152.82,152.5013,152.8,587397,0
AAPL.US,5,20230314,171000,152.81,153.0687,152.81,153,353519,0
AAPL.US,5,20230314,171500,153.0047,153.01,152.79,152.835,388111,0
AAPL.US,5,20230314,172000,152.84,152.88,152.7,152.74,368359,0
AAPL.US,5,20230314,172500,152.72,152.79,152.55,152.71,349079,0
AAPL.US,5,20230314,173000,152.705,152.89,152.6837,152.8,320652,0
AAPL.US,5,20230314,173500,152.805,152.88,152.66,152.6929,292002,0
AAPL.US,5,20230314,174000,152.69,152.69,152.3,152.56,561388,0
AAPL.US,5,20230314,174500,152.56,152.86,152.51,152.815,374705,0
AAPL.US,5,20230314,175000,152.81,152.905,152.55,152.605,395482,0
AAPL.US,5,20230314,175500,152.6,152.6872,152.39,152.56,409797,0
AAPL.US,5,20230314,180000,152.5699,152.8015,152.56,152.615,314655,0
AAPL.US,5,20230314,180500,152.62,152.65,152.2301,152.34,456754,0
AAPL.US,5,20230314,181000,152.34,152.34,151.9939,152.02,480512,0
AAPL.US,5,20230314,181500,152,152.01,151.29,151.465,1008277,0
AAPL.US,5,20230314,182000,151.47,151.53,151.23,151.4201,676321,0
AAPL.US,5,20230314,182500,151.415,151.97,151.3789,151.815,612844,0
AAPL.US,5,20230314,183000,151.81,151.88,151.6076,151.66,370301,0
AAPL.US,5,20230314,183500,151.64,152.065,151.58,152.04,455623,0
AAPL.US,5,20230314,184000,152.02,152.16,150.6,150.82,1426528,0
AAPL.US,5,20230314,184500,150.82,151.16,150.52,151.145,1339837,0
AAPL.US,5,20230314,185000,151.15,151.36,151.02,151.21,569467,0
AAPL.US,5,20230314,185500,151.2,151.215,150.7891,150.9833,703810,0
AAPL.US,5,20230314,190000,150.98,151.22,150.81,150.86,575279,0
AAPL.US,5,20230314,190500,150.855,151.01,150.43,150.95,782910,0
AAPL.US,5,20230314,191000,150.95,151.19,150.93,151.04,406482,0
AAPL.US,5,20230314,191500,151.02,151.11,150.8602,151.01,449561,0
AAPL.US,5,20230314,192000,151,151.195,150.7804,151.1331,442555,0
AAPL.US,5,20230314,192500,151.15,151.45,151.11,151.3634,654269,0
AAPL.US,5,20230314,193000,151.36,151.59,151.26,151.55,526656,0
AAPL.US,5,20230314,193500,151.55,151.61,151.34,151.405,380221,0
AAPL.US,5,20230314,194000,151.41,151.48,151.14,151.31,406685,0
AAPL.US,5,20230314,194500,151.3,151.64,151.2,151.34,415184,0
AAPL.US,5,20230314,195000,151.34,151.45,151.15,151.1845,406099,0
AAPL.US,5,20230314,195500,151.1818,151.2601,150.94,151.01,369112,0
AAPL.US,5,20230314,200000,151.0125,151.24,150.94,151.09,405960,0
AAPL.US,5,20230314,200500,151.08,151.1399,150.4,150.5456,508650,0
AAPL.US,5,20230314,201000,150.55,150.55,150.1,150.2599,701539,0
AAPL.US,5,20230314,201500,150.25,150.78,150.11,150.78,1017395,0
AAPL.US,5,20230314,202000,150.78,150.84,150.46,150.6015,558057,0
AAPL.US,5,20230314,202500,150.58,150.875,150.53,150.865,444086,0
AAPL.US,5,20230314,203000,150.86,151.07,150.69,151.07,654538,0
AAPL.US,5,20230314,203500,151.08,151.35,151.06,151.11,613054,0
AAPL.US,5,20230314,204000,151.11,151.5,151.05,151.465,651827,0
AAPL.US,5,20230314,204500,151.465,151.6682,151.37,151.605,770771,0
AAPL.US,5,20230314,205000,151.605,151.93,151.455,151.8,1592692,0
AAPL.US,5,20230314,205500,151.78,152.81,151.76,152.51,4476333,0
AAPL.US,5,20230315,143000,151.19,151.78,150.9,151.37,2501446,0
AAPL.US,5,20230315,143500,151.34,151.54,150.94,151.12,1163829,0
AAPL.US,5,20230315,144000,151.12,151.78,150.7003,151.652,1115496,0
AAPL.US,5,20230315,144500,151.66,151.8,150.99,151.425,1025652,0
AAPL.US,5,20230315,145000,151.44,151.46,150.9045,151.373,862202,0
AAPL.US,5,20230315,145500,151.36,151.47,150.9856,151.21,658237,0
AAPL.US,5,20230315,150000,151.22,151.37,150.751,151.33,967147,0
AAPL.US,5,20230315,150500,151.32,151.6502,151.04,151.31,816317,0
AAPL.US,5,20230315,151000,151.315,151.58,150.73,150.81,708283,0
AAPL.US,5,20230315,151500,150.82,151.01,150.46,150.815,841423,0
AAPL.US,5,20230315,152000,150.81,151.06,150.58,150.7,741165,0
AAPL.US,5,20230315,152500,150.7,150.935,150.48,150.7,610048,0
AAPL.US,5,20230315,153000,150.7,151,150.25,150.25,881618,0
AAPL.US,5,20230315,153500,150.25,150.6,150.19,150.31,711178,0
AAPL.US,5,20230315,154000,150.3,150.435,150.13,150.34,683570,0
AAPL.US,5,20230315,154500,150.33,150.53,150.06,150.18,641004,0
AAPL.US,5,20230315,155000,150.18,150.51,149.92,150.38,939576,0
AAPL.US,5,20230315,155500,150.41,150.98,150.35,150.92,815930,0
AAPL.US,5,20230315,160000,150.94,150.94,150.58,150.7204,638407,0
AAPL.US,5,20230315,160500,150.71,151.08,150.56,150.798,784306,0
AAPL.US,5,20230315,161000,150.7899,151.2,150.76,151.12,633826,0
AAPL.US,5,20230315,161500,151.13,151.29,150.92,151.25,554265,0
AAPL.US,5,20230315,162000,151.245,151.28,150.72,150.81,568242,0
AAPL.US,5,20230315,162500,150.81,151.01,150.74,150.82,419462,0
AAPL.US,5,20230315,163000,150.82,151.185,150.71,150.81,568236,0
AAPL.US,5,20230315,163500,150.81,150.95,150.67,150.79,362009,0
AAPL.US,5,20230315,164000,150.78,151.41,150.75,151.378,544652,0
AAPL.US,5,20230315,164500,151.37,151.8484,151.34,151.665,923274,0
AAPL.US,5,20230315,165000,151.672,151.715,151.235,151.3,567464,0
AAPL.US,5,20230315,165500,151.3165,151.36,151.09,151.17,446523,0
AAPL.US,5,20230315,170000,151.16,151.35,151.005,151.03,399466,0
AAPL.US,5,20230315,170500,151.0201,151.0201,150.6,150.63,478439,0
AAPL.US,5,20230315,171000,150.62,150.699,150.52,150.6649,438438,0
AAPL.US,5,20230315,171500,150.66,150.9457,150.615,150.7482,428193,0
AAPL.US,5,20230315,172000,150.74,150.84,150.485,150.63,551164,0
AAPL.US,5,20230315,172500,150.62,150.82,150.435,150.81,452240,0
AAPL.US,5,20230315,173000,150.81,151.23,150.7401,150.99,521120,0
AAPL.US,5,20230315,173500,150.985,151.0858,150.76,150.87,320553,0
AAPL.US,5,20230315,174000,150.86,150.89,150.66,150.88,269371,0
AAPL.US,5,20230315,174500,150.88,151.15,150.82,151.13,353052,0
AAPL.US,5,20230315,175000,151.13,151.17,150.79,150.84,366728,0
AAPL.US,5,20230315,175500,150.85,150.86,150.4493,150.585,495373,0
AAPL.US,5,20230315,180000,150.585,150.76,150.5,150.6192,412994,0
AAPL.US,5,20230315,180500,150.62,151.17,150.62,150.96,551780,0
AAPL.US,5,20230315,181000,150.96,151.4599,150.93,151.4147,490080,0
AAPL.US,5,20230315,181500,151.43,151.66,151.27,151.3603,517441,0
AAPL.US,5,20230315,182000,151.375,151.49,151.21,151.36,402087,0
AAPL.US,5,20230315,182500,151.35,151.655,151.32,151.59,423276,0
AAPL.US,5,20230315,183000,151.59,151.65,151.34,151.57,517628,0
AAPL.US,5,20230315,183500,151.58,151.735,151.5,151.6,659176,0
AAPL.US,5,20230315,184000,151.6,151.84,151.41,151.8111,760423,0
AAPL.US,5,20230315,184500,151.8194,151.87,151.5201,151.61,521288,0
AAPL.US,5,20230315,185000,151.6,152.13,151.55,152.11,557707,0
AAPL.US,5,20230315,185500,152.1,152.33,151.99,152.13,651456,0
AAPL.US,5,20230315,190000,152.14,152.2,151.78,151.91,432241,0
AAPL.US,5,20230315,190500,151.91,151.99,151.72,151.8,369937,0
AAPL.US,5,20230315,191000,151.79,151.94,151.69,151.7588,292027,0
AAPL.US,5,20230315,191500,151.76,151.91,151.48,151.82,504622,0
AAPL.US,5,20230315,192000,151.8,152.478,151.72,152.32,664212,0
AAPL.US,5,20230315,192500,152.32,153.09,152.23,152.49,1154182,0
AAPL.US,5,20230315,193000,152.51,152.87,152.39,152.85,784644,0
AAPL.US,5,20230315,193500,152.8569,153.07,152.55,152.78,763903,0
AAPL.US,5,20230315,194000,152.78,153.07,152.67,152.84,566026,0
AAPL.US,5,20230315,194500,152.85,152.92,152.61,152.67,524796,0
AAPL.US,5,20230315,195000,152.67,152.94,152.345,152.93,568644,0
AAPL.US,5,20230315,195500,152.93,153,152.7,152.87,464355,0
AAPL.US,5,20230315,200000,152.88,153.245,152.74,152.82,748093,0
AAPL.US,5,20230315,200500,152.83,153.02,152.32,152.35,570895,0
AAPL.US,5,20230315,201000,152.36,152.77,152.24,152.5099,653991,0
AAPL.US,5,20230315,201500,152.51,152.75,152.44,152.51,541113,0
AAPL.US,5,20230315,202000,152.49,152.78,152.31,152.57,643039,0
AAPL.US,5,20230315,202500,152.56,152.8,152.38,152.66,664941,0
AAPL.US,5,20230315,203000,152.65,152.82,152.53,152.67,706865,0
AAPL.US,5,20230315,203500,152.66,152.7,152.15,152.29,605038,0
AAPL.US,5,20230315,204000,152.2818,152.35,151.785,152.24,828212,0
AAPL.US,5,20230315,204500,152.23,152.34,151.91,152.14,761016,0
AAPL.US,5,20230315,205000,152.13,152.13,151.62,151.835,1267380,0
AAPL.US,5,20230315,205500,151.82,153.01,151.82,152.99,10772096,0
AAPL.US,5,20230316,143000,152.16,152.67,151.8,152.1201,1484995,0
AAPL.US,5,20230316,143500,152.1375,152.35,151.64,152.34,943857,0
AAPL.US,5,20230316,144000,152.33,152.725,152.2,152.53,821044,0
AAPL.US,5,20230316,144500,152.53,152.6999,152.09,152.355,671138,0
AAPL.US,5,20230316,145000,152.36,152.99,152.325,152.8,687147,0
AAPL.US,5,20230316,145500,152.8182,153.22,152.63,153.155,835611,0
AAPL.US,5,20230316,150000,153.14,153.53,152.96,153.275,843295,0
AAPL.US,5,20230316,150500,153.275,153.29,152.82,152.85,801809,0
AAPL.US,5,20230316,151000,152.8551,153.34,152.85,153.21,707703,0
AAPL.US,5,20230316,151500,153.2,153.26,152.75,152.8699,545530,0
AAPL.US,5,20230316,152000,152.8604,153.24,152.74,153.18,507104,0
AAPL.US,5,20230316,152500,153.18,153.38,153.11,153.23,533202,0
AAPL.US,5,20230316,153000,153.21,153.29,152.93,153.03,565096,0
AAPL.US,5,20230316,153500,153.04,153.27,152.84,153.07,509637,0
AAPL.US,5,20230316,154000,153.05,153.73,153.01,153.55,992021,0
AAPL.US,5,20230316,154500,153.55,154.08,153.4803,153.76,1081542,0
AAPL.US,5,20230316,155000,153.83,154.15,153.74,153.888,1035825,0
AAPL.US,5,20230316,155500,153.88,154.2959,153.87,154.088,987064,0
AAPL.US,5,20230316,160000,154.08,154.22,153.89,154.04,572336,0
AAPL.US,5,20230316,160500,154.04,154.59,153.72,154.34,897009,0
AAPL.US,5,20230316,161000,154.33,154.55,154.11,154.23,705241,0
AAPL.US,5,20230316,161500,154.24,154.32,153.97,154.12,744144,0
AAPL.US,5,20230316,162000,154.13,154.35,153.71,153.96,823547,0
AAPL.US,5,20230316,162500,153.96,154.49,153.92,154.3824,897830,0
AAPL.US,5,20230316,163000,154.36,154.53,154.05,154.14,836375,0
AAPL.US,5,20230316,163500,154.15,154.78,154.15,154.74,780207,0
AAPL.US,5,20230316,164000,154.75,155.05,154.72,155.03,1715707,0
AAPL.US,5,20230316,164500,155.03,155.0499,154.675,154.8799,726165,0
AAPL.US,5,20230316,165000,154.87,154.9,154.71,154.83,484009,0
AAPL.US,5,20230316,165500,154.8299,155.49,154.77,155.2,908375,0
AAPL.US,5,20230316,170000,155.18,155.34,154.9856,155.21,717594,0
AAPL.US,5,20230316,170500,155.21,155.25,154.76,154.8701,770883,0
AAPL.US,5,20230316,171000,154.875,154.93,154.28,154.66,967031,0
AAPL.US,5,20230316,171500,154.65,154.87,154.59,154.8302,700420,0
AAPL.US,5,20230316,172000,154.83,154.9489,154.7604,154.8491,439608,0
AAPL.US,5,20230316,172500,154.845,154.98,154.71,154.81,471220,0
AAPL.US,5,20230316,173000,154.81,154.87,154.63,154.74,408989,0
AAPL.US,5,20230316,173500,154.74,154.77,154.36,154.76,552944,0
AAPL.US,5,20230316,174000,154.75,154.85,154.655,154.81,403980,0
AAPL.US,5,20230316,174500,154.82,154.91,154.65,154.84,571305,0
AAPL.US,5,20230316,175000,154.84,155.18,154.7,154.84,1204082,0
AAPL.US,5,20230316,175500,154.83,155.2,154.8249,155.1,694177,0
AAPL.US,5,20230316,180000,155.1,155.26,154.87,155.2,551217,0
AAPL.US,5,20230316,180500,155.2,155.23,154.92,154.945,551057,0
AAPL.US,5,20230316,181000,154.94,155.02,154.85,154.87,392360,0
AAPL.US,5,20230316,181500,154.87,154.9,154.4,154.71,666048,0
AAPL.US,5,20230316,182000,154.71,155.03,154.675,155.03,515849,0
AAPL.US,5,20230316,182500,155.025,155.09,154.92,155,415678,0
AAPL.US,5,20230316,183000,155,155.09,154.82,154.9501,387008,0
AAPL.US,5,20230316,183500,154.9503,154.97,154.75,154.97,353784,0
AAPL.US,5,20230316,184000,154.9633,155.15,154.935,155.04,408995,0
AAPL.US,5,20230316,184500,155.0401,155.21,155.03,155.1,382114,0
AAPL.US,5,20230316,185000,155.105,155.26,154.77,155.232,572001,0
AAPL.US,5,20230316,185500,155.23,155.4,155.19,155.31,439267,0
AAPL.US,5,20230316,190000,155.31,155.32,155.11,155.2,472447,0
AAPL.US,5,20230316,190500,155.21,155.28,154.955,155.26,529411,0
AAPL.US,5,20230316,191000,155.27,155.3299,155.075,155.11,359982,0
AAPL.US,5,20230316,191500,155.12,155.2,154.9,155.16,495651,0
